NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate
DCA88MA072,ACC,15900,1988-08-31T10:01:00Z,DALLAS/FT WORTH,Texas,United States,AAR8904,N473DA,TRUE,DirectorBrief,1990-04-24T04:00:00Z,Fatal,14,26,50,"(1) THE CAPTAIN AND FIRST OFFICER'S INADEQUATE COCKPIT DISCIPLINE WHICH RESULTED IN THE FLIGHTCREW'S ATTEMPT TO TAKEOFF WITHOUT THE WING FLAPS AND SLATS PROPERLY CONFIGURED; AND (2) THE FAILURE OF THE TAKEOFF CONFIGURATION WARNING SYSTEM TO ALERT THE CREW THAT THE AIRPLANE WAS NOT PROPERLY CONFIGURED FOR THE TAKEOFF.  CONTRIBUTING TO THE ACCIDENT WAS DELTA'S SLOW IMPLEMENTATION OF NECESSARY MODIFICATIONS TO ITS OPERATING PROCEDURES, MANUAL'S, CHECKLISTS, TRAINING, AND CREW CHECKING PROGRAMS WHICH WERE NECESSITATED BY SIGNIFICANT CHANGES IN THE AIRLINE FOLLOWING RAPID GROWTH AND MERGER.  ALSO CONTRIBUTING TO THE ACCIDENT WAS THE LACK OF SUFFICIENTLY AGGRESSIVE ACTION BY THE FAA TO HAVE KNOWN DEFICIENCIES CORRECTED BY DELTA AND THE LACK OF SUFFICIENT ACCOUNTABILITY WITHIN THE FAA'S AIR CARRIER INSPECTION PROCESS.",,0,0,BOEING,727-232,AIR,DFW,DALLAS/FT. WORTH INTL,FALSE,3,SCHD,UNK,121,Destroyed,VMC,,Completed,FALSE,,
ATL88IA241,INC,7644,1988-08-30T16:59:00Z,SAVANNAH,Georgia,United States,,N353AU,FALSE,DirectorBrief,1990-01-25T05:00:00Z,Minor,0,0,13,,,32.080951,-81.10054,BOEING,737-387,AIR,,,FALSE,2,SCHD,UNK,121,None,Unknown,USAIR,Completed,FALSE,,
CHI88FA223,ACC,13968,1988-08-27T17:50:00Z,CHICAGO,Illinois,United States,,N852TW,FALSE,DirectorBrief,1990-07-09T04:00:00Z,Minor,0,0,7,IMPROPER PROCEDURAL CHECKLIST IN WHICH A CRITICAL STEP WAS NOT LISTED.,,0,0,BOEING,727-31,AIR,ORD,CHICAGO O'HARE,FALSE,3,SCHD,UNK,121,Substantial,VMC,TRANS WORLD AIRLINES,Completed,FALSE,,
ATL88FA239,ACC,7622,1988-08-26T21:25:00Z,CHARLESTON,South Carolina,United States,,N120DL,FALSE,DirectorBrief,1990-01-04T05:00:00Z,Serious,0,1,9,,,0,0,BOEING,767,AIR,,,FALSE,2,SCHD,UNK,121,None,VMC,DELTA AIRLINES INC.,Completed,FALSE,,
LAX88IA311,INC,25875,1988-08-23T00:31:00Z,SAN FRANCISCO,California,United States,,N1738D,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,37.609848,-122.380744,LOCKHEED,L-1011-385,AIR,,,FALSE,3,SCHD,UNK,121,None,VMC,,Completed,FALSE,,
LAX88IA295,INC,25874,1988-08-20T09:26:00Z,HONOLULU,Hawaii,United States,,N689HA,FALSE,DirectorBrief,1990-06-11T04:00:00Z,None,0,0,0,"THE AIRCRAFTS ENCOUNTER WITH THE ENGINE EXHAUST FLOW AND RELATED TURBULENCE FROM A HEAVY BOEING 747, WHICH CROSSED THE APPROACH END OF THE RUNWAY ABOUT 1 MINUTE AND TEN SECONDS PRIOR TO THE INCIDENT.",,0,0,MCDONNELL DOUGLAS,DC9-51,AIR,HNL,HONOLULU INT'L,FALSE,2,SCHD,UNK,121,Minor,VMC,"HAWAIIAN AIRLINES, INC.",Completed,FALSE,,
CHI88IA200,INC,14000,1988-08-12T16:50:00Z,CHICAGO,Illinois,United States,,N426MQ,FALSE,DirectorBrief,1991-03-25T05:00:00Z,None,0,0,0,,,0,0,AEROSPATIALE,ATR-42-300,AIR,ORD,CHICAGO-O'HARE INTL,FALSE,2,SCHD,UNK,121,None,VMC,,Completed,FALSE,,
MKC88FA154,ACC,34500,1988-08-10T09:07:00Z,LITTLE ROCK,Arkansas,United States,,N9060U,FALSE,DirectorBrief,1990-01-16T05:00:00Z,Serious,0,5,5,,,34.749412,-92.279411,BOEING,737-222,AIR,LIT,LITTLE ROCK,FALSE,2,SCHD,UNK,121,None,VMC,UNITED AIRLINES,Completed,FALSE,,
ATL88IA226,INC,7640,1988-08-05T18:55:00Z,ATLANTA,Georgia,United States,,"N421EA, N1282L",FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,0,0,"DOUGLAS, DOUGLAS","DC-9-51, DC-9-51","AIR,AIR",ATL,HARTSFIELD,"FALSE,FALSE","2,2",SCHD,"UNK,UNK","121,121","Minor,Minor",Unknown,,Completed,FALSE,,
ATL88IA227,INC,7642,1988-08-05T13:25:00Z,ATLANTA,Georgia,United States,,N775NC,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,0,0,DOUGLAS,DC-9-51,AIR,ATL,ATLANTA HARTSFIELD,FALSE,2,SCHD,UNK,121,Minor,VMC,"NORTHWEST AIRLINES, INC",Completed,FALSE,,
MIA88IA240,INC,32069,1988-08-01T08:15:00Z,PENSACOLA,Florida,United States,,N924DL,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,30.470842,-87.189819,MCDONNELL DOUGLAS,MD-88,AIR,PNS,PENSACOLA REGIONAL,FALSE,2,SCHD,UNK,121,None,VMC,,Completed,FALSE,,
FTW88IA141,INC,22576,1988-07-26T20:08:00Z,KENTON,Delaware,United States,,N14336,FALSE,DirectorBrief,1992-10-20T04:00:00Z,None,0,0,0,,,39.229736,-75.670989,BOEING,737-300,AIR,ILG,,FALSE,2,SCHD,UNK,121,Minor,IMC,,Completed,FALSE,,
DEN88IA167,INC,17395,1988-07-26T09:19:00Z,DENVER,Colorado,United States,,N1973,FALSE,DirectorBrief,1989-10-03T04:00:00Z,None,0,0,0,,,39.760929,-104.919631,BOEING,727-100,AIR,DEN,STAPLETON INT'L,FALSE,3,NSCH,UNK,121,Minor,VMC,CONNIE KALLITTA SERVICES,Completed,FALSE,,
MIA88IA231,INC,32068,1988-07-24T09:15:00Z,MIAMI,Florida,United States,,N69AF,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,0,0,BOEING,737-222,AIR,MIA,MIAMI INTERNATIONAL,FALSE,2,SCHD,UNK,121,Minor,VMC,PAN AMERICAN WORLD AIRWAYS,Completed,FALSE,,
CHI88IA165,INC,13999,1988-07-14T06:53:00Z,CHICAGO,Illinois,United States,,N253A,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,0,0,MCDONNELL DOUGLAS,MD80,AIR,ORD,O'HARE INTERNATIONAL,FALSE,2,SCHD,UNK,121,None,VMC,AMERICAN AIRLINES,Completed,FALSE,,
CHI88FA163,ACC,13953,1988-07-11T18:37:00Z,ST PAUL,Minnesota,United States,,N254US,FALSE,DirectorBrief,1990-07-18T04:00:00Z,None,0,0,0,,,44.880031,-93.199638,BOEING,727,AIR,MSP,MINNEAPOLIS - ST PAUL,FALSE,3,SCHD,UNK,121,Substantial,VMC,NORTHWEST AIRLINES,Completed,FALSE,,
CHI88IA159,INC,13998,1988-07-06T19:25:00Z,INDIANAPOLIS,Indiana,United States,,N409PE,FALSE,DirectorBrief,1990-06-11T04:00:00Z,None,0,0,0,FAILURE TO ENSURE PROPER ALIGNMENT AND CLOSURE OF THE AUXILLARY POWER UNIT LOWER SHROUD WITH THE FIRE SEAL UPON COMPLETION OF A MAINTENANCE ACTION.,,39.729709,-86.290481,BOEING,737-130,AIR,,INDIANAPOLIS INT'L,FALSE,2,SCHD,UNK,121,None,VMC,,Completed,FALSE,,
SEA88IA121,INC,40744,1988-06-30T08:02:00Z,SEATTLE,Washington,United States,,N791FT,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,47.439418,-122.280838,MCDONNELL DOUGLAS,DC-8-73F,AIR,SEA,SEATTLE TACOMA,FALSE,4,NSCH,UNK,121,Minor,VMC,EMERY AIR FREIGHT,Completed,FALSE,,
BFO88LA061,ACC,11422,1988-06-26T17:45:00Z,SALISBURY,Maryland,United States,,N9040U,FALSE,DirectorBrief,1990-01-16T05:00:00Z,Serious,0,1,0,,,38.380641,-75.640892,BOEING,737,AIR,,,FALSE,2,SCHD,UNK,121,None,VMC,UNITED AIRLINES,Completed,FALSE,,
MIA88WA194,INC,32257,1988-06-17T13:17:00Z,CURACAO,,,,N817FT,FALSE,None,,None,0,0,0,,,0,0,BOEING,747-100,AIR,,,FALSE,0,SCHD,UNK,121,Minor,VMC,FLYING TIGERS,N/A,FALSE,,
SEA88IA108,INC,40743,1988-06-12T23:17:00Z,SEATTLE,Washington,United States,,N308AS,FALSE,DirectorBrief,1989-06-07T04:00:00Z,Minor,0,0,7,,,47.300323,-122.310119,BOEING,727-200,AIR,SEA,SEATTLE-TACOMA INT'L.,FALSE,3,SCHD,UNK,121,Minor,VMC,"ALASKA AIRLINES, INC.",Completed,FALSE,,
CHI88IA129,INC,13995,1988-06-03T19:25:00Z,MADISON,Wisconsin,United States,,N383MQ,FALSE,DirectorBrief,1990-06-11T04:00:00Z,None,0,0,0,FAILURE OF THE RIGHT OUTBOARD FLAP POSITION SIGNALLING CABLE DUE TO CHAFFING INITIATED BY IMPROPER INSTALLATION/RIGGING BY A MANUFACTURER'S VENDOR.,,43.100036,-89.31015,SHORT BROTHERS,SD3-60,AIR,,,FALSE,2,SCHD,UNK,121,None,VMC,SIMMONS AIRLINES,Completed,FALSE,,
MIA88IA177,INC,32064,1988-05-24T15:30:00Z,ORLANDO,Florida,United States,,N1544,TRUE,DirectorBrief,1990-03-05T05:00:00Z,Minor,0,0,6,,,28.479013,-81.319892,British Aircraft Corp. (BAC),BAC-111-203,AIR,,,FALSE,2,SCHD,UNK,121,Minor,IMC,"BRANIFF, INC.",Completed,FALSE,,
MIA88IA176,INC,32062,1988-05-23T18:44:00Z,NEAR SAN JUAN,,,,"N209PA, N727AA",FALSE,DirectorBrief,1990-01-16T05:00:00Z,None,0,0,0,,,0,0,"AIRBUS INDUSTRIE, BOEING","A-300, 727","AIR,AIR",,,"FALSE,FALSE","2,3",SCHD,"UNK,UNK","121,121","None,None",VMC,"PAN AMERICAN WORLD AIRWAYS,AMERICAN AIRLINES",Completed,FALSE,,
FTW88NA106,ACC,22690,1988-05-21T16:12:00Z,DFW AIRPORT,Texas,United States,,N136AA,TRUE,None,,Serious,0,2,6,,,0,0,MCDONNELL DOUGLAS,DC-10-30,AIR,DFW,DALLAS-FORT WORTH INT'L,FALSE,3,SCHD,UNK,121,Substantial,VMC,AMERICAN AIRLINES,Completed,FALSE,,
CHI88IA111,INC,13994,1988-05-11T17:04:00Z,DETROIT,Michigan,United States,,N9014U,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,0,0,BOEING,737-222,AIR,,,FALSE,2,SCHD,UNK,121,None,VMC,UNITED AIRLINES,Completed,FALSE,,
MIA88IA167,INC,32058,1988-05-10T16:55:00Z,CHICAGO,Illinois,United States,,"N981LL, N1065T",FALSE,DirectorBrief,1990-07-18T04:00:00Z,None,0,0,0,,,41.869743,-87.649902,"BEECH, MCDONNELL DOUGLAS","200, DC-9","AIR,AIR",MDW,CHICAGO MIDWAY,"FALSE,FALSE","2,2",,"PUBU,UNK","91,121","None,None",VMC,"STATE OF ILLINOIS,MIDWAY AIRLINES",Completed,FALSE,,
FTW88IA097,INC,22573,1988-05-09T17:40:00Z,DETROIT,Michigan,United States,,N800AA,FALSE,DirectorBrief,1990-06-11T04:00:00Z,None,0,0,0,,,42.219112,-83.349609,BOEING,727-223,AIR,,,FALSE,3,SCHD,UNK,121,Minor,VMC,,Completed,FALSE,,
DCA88IA056,INC,15889,1988-05-02T19:16:00Z,NR TOKYO,,Japan,,N157UA,FALSE,DirectorBrief,1990-06-25T04:00:00Z,None,0,0,0,,,0,0,BOEING,747-123,AIR,NRT,TOKYO-NARITA,FALSE,4,SCHD,UNK,121,Minor,VMC,UNITED AIRLINES,Completed,FALSE,,
DCA88MA054,ACC,15898,1988-04-28T14:46:00Z,MAUI,Hawaii,United States,AAR8903,N73711,TRUE,DirectorBrief,1990-06-25T04:00:00Z,Fatal,1,7,57,,,0,0,BOEING,737-297,AIR,,,FALSE,2,SCHD,UNK,121,Substantial,VMC,,Completed,FALSE,,
ATL88IA146,INC,7636,1988-04-22T16:35:00Z,DOTHAN,Alabama,United States,,N804MX,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,31.229207,-85.400306,de Havilland,DHC-8-101/102,AIR,,,FALSE,2,SCHD,UNK,121,Minor,VMC,EASTERN METRO EXPRESS,Completed,FALSE,,
ATL88IA147,INC,7637,1988-04-17T20:02:00Z,CLEVELAND,Ohio,United States,,N433PE,FALSE,DirectorBrief,1990-01-25T05:00:00Z,Minor,0,0,2,,,0,0,BOEING,737-200,AIR,CLE,CLEVELAND INT'L ARPT,FALSE,2,SCHD,UNK,121,Minor,VMC,CONTINENTAL AIRLINES CORP.,Completed,FALSE,,
MIA88WA161,ACC,32255,1988-04-16T08:00:00Z,San Jose,,Costa Rica,,N510EA,FALSE,None,,Serious,0,1,0,,,0,0,BOEING,757-225,AIR,,,FALSE,2,SCHD,,121,None,Unknown,,N/A,FALSE,,
DCA88MA052,ACC,15897,1988-04-15T19:32:00Z,SEATTLE,Washington,United States,AAR8902,N819PH,TRUE,DirectorBrief,1990-04-24T04:00:00Z,Serious,0,4,27,,,47.479618,-122.290634,de Havilland,DHC-8,AIR,SER,SEATTLE-TACOMA INTL,FALSE,2,SCHD,UNK,121,Destroyed,VMC,HORIZON AIR,Completed,FALSE,,
BFO88FA036,ACC,11364,1988-04-14T10:45:00Z,CHARLESTON,West Virginia,United States,,N110UR,FALSE,DirectorBrief,1991-10-01T04:00:00Z,Minor,0,0,8,"ENGINE AND AIRFRAME FAILURE WERE CAUSED BY THE THE SEPARATION OF THE FIRST STAGE LOW PRESSURE TURBINE DISK. THE DISC INTERSTAGE SEAL WAS INSTALLED INADEQUATELY, RESULTING IN RUBBING BETWEEN THE SEAL AND DISK, CAUSING FAILURE OF THE DISK. INADEQUATE PROCEDURE BY MAINTENANCE PERSONNEL ARE A CONTRIBUTING FACTOR.",,38.349407,-81.630821,FOKKER,F28 MK 4000,AIR,CRW,YEAGER,FALSE,2,SCHD,UNK,121,Substantial,VMC,,Completed,FALSE,,
SEA88IA074,INC,40742,1988-04-13T14:10:00Z,PORTLAND,Oregon,United States,,N291AS,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,45.569534,-122.589134,BOEING,727-290,AIR,PDX,PORTLAND INTNL,FALSE,3,SCHD,UNK,121,Minor,VMC,"ALASKA AIRLINES, INC.",Completed,FALSE,,
ATL88IA139,INC,7634,1988-04-11T22:35:00Z,ATLANTA,Georgia,United States,,N889Z,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,0,0,BOEING,727-225A,AIR,ATL,WILLIAM B. HARTSFIELD,FALSE,3,SCHD,UNK,121,Minor,VMC,EASTERN AIRLINES INC,Completed,FALSE,,
MIA88FA138,ACC,32014,1988-04-03T13:00:00Z,SARASOTA,Florida,United States,,N88703,FALSE,DirectorBrief,1989-03-13T05:00:00Z,Serious,0,1,0,,,0,0,BOEING,727-224,AIR,SRQ,SARASOTA-BRADENTON,FALSE,3,SCHD,UNK,121,None,VMC,CONTINENTAL AIRLINES,Completed,FALSE,,
DCA88IA044,INC,15888,1988-03-30T20:30:00Z,BOSTON,Massachusetts,United States,,N154US,FALSE,DirectorBrief,1990-01-31T05:00:00Z,None,0,0,0,THE IMPROPER INSTALLATION OF THE BATTERY GROUND CONNECTION THAT RESULTED IN PREMATURE LOOSENING OF THE CONNECTION AND ELECTRICAL ARC IGNITION OF POOLED FUEL IN THE CAC BILGE. THE FUEL WAS NOT DRAINED OVERBOARD DUE TO INOPERATIVE CAC BILGE AREA DRAIN VALVES.  CONTRIBUTING TO THE INCIDENT WAS NORTHWEST'S NON-COMPLIANCE WITH A SERVICE BULLETIN TO MODIFY THE GROUND CABLE ATTACHMENT BRACKET TO PREVENT LOOSENING OF THE CONNECTION.,,0,0,MCDONNELL DOUGLAS,DC-10-40,AIR,BOS,LOGAN INT'L,FALSE,3,SCHD,UNK,121,Minor,VMC,,Completed,FALSE,,
MIA88FA132,ACC,32011,1988-03-29T11:40:00Z,MIAMI,Florida,United States,,"N30042, N92BL",FALSE,DirectorBrief,1989-03-13T05:00:00Z,None,0,0,0,,,0,0,"SWEARINGEN, DOUGLAS","SA-227-TT, DC-6B","AIR,AIR",,MIAMI INT'L,"FALSE,FALSE","2,4",,"FERY,UNK","91,121","Substantial,None",VMC,,Completed,FALSE,,
CHI88IA088,INC,13991,1988-03-27T22:20:00Z,DETROIT,Michigan,United States,,N277US,FALSE,DirectorBrief,1990-01-25T05:00:00Z,Minor,0,0,24,,,0,0,BOEING,727-251,AIR,DTW,DETROIT,FALSE,3,SCHD,UNK,121,None,VMC,NORTHWEST AIRLINES,Completed,FALSE,,
CHI88IA081,INC,13990,1988-03-24T12:20:00Z,CIMARRON,New Mexico,United States,,N308AA,FALSE,DirectorBrief,1990-01-25T05:00:00Z,Minor,0,0,3,,,35.129798,-106.749328,BOEING,767-200,AIR,,,FALSE,2,SCHD,UNK,121,None,VMC,AMERICAN AIRLINES,Completed,FALSE,,
NYC88IA112,INC,36022,1988-03-22T10:30:00Z,PROVIDENCE,Rhode Island,United States,,N628DL,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,0,0,BOEING,757,AIR,,,FALSE,2,SCHD,UNK,121,None,VMC,,Completed,FALSE,,
SEA88IA065,INC,40741,1988-03-20T18:04:00Z,PORTLAND,Oregon,United States,,N515DA,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,45.570098,-122.590087,BOEING,727-232,AIR,PDX,PORTLAND INTL,FALSE,3,SCHD,UNK,121,Minor,VMC,"DELTA AIR LINES, INC.",Completed,FALSE,,
NYC88IA109,INC,36020,1988-03-18T20:39:00Z,MORRISTOWN,New Jersey,United States,,"N69348, N500NH",FALSE,DirectorBrief,1990-01-16T05:00:00Z,None,0,0,0,,,0,0,"BOEING, Gates Learjet","737, 24E","AIR,AIR",,,"FALSE,FALSE","2,2",SCHD,"UNK,BUS","121,091","None,None",VMC,"CONTINENTAL AIRLINES,",Completed,FALSE,,
ATL88IA108,INC,7631,1988-03-10T14:11:00Z,GREENSBORO,North Carolina,United States,,"N13331, N432PE",FALSE,DirectorBrief,1990-07-18T04:00:00Z,None,0,0,0,,,0,0,"BOEING, BOEING","737, 737","AIR,AIR",,,"FALSE,FALSE","2,2",SCHD,"UNK,UNK","121,121","None,None",VMC,"CONTINENTAL AIRLINES,CONTINENTAL AIRLINES",Completed,FALSE,,
ATL88IA107,INC,7630,1988-03-09T23:25:00Z,ATLANTA,Georgia,United States,,N310DA,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,0,0,BOEING,737-232,AIR,ATL,WILLIAM B HARTSFIELD INTL,FALSE,2,SCHD,UNK,121,Minor,VMC,"DELTA AIR LINES, INC.",Completed,FALSE,,
CHI88IA073,INC,13986,1988-02-19T14:07:00Z,CHICAGO,Illinois,United States,,"N635US, N602AW",FALSE,DirectorBrief,1990-06-18T04:00:00Z,None,0,0,0,,,0,0,"BOEING, BRITISH AEROSPACE","747-227B, BAE 146-200","AIR,AIR",ORD,CHICAGO-O'HARE INTL,"FALSE,FALSE","4,4",SCHD,"UNK,UNK","121,121","None,None",VMC,,Completed,FALSE,,
CHI88IA061,INC,13985,1988-02-11T00:48:00Z,CHICAGO,Illinois,United States,,N123AA,FALSE,DirectorBrief,1990-01-31T05:00:00Z,None,0,0,0,"JUDGEMENTAL ERROR ON THE PART OF THE LOCAL CONTROLLER FOR CLEARING VEHICLES ACROSS THE ACTIVE RUNWAY TIWH INSUFFICIENT SEPARATION FROM ARRIVING AIRCRAFT, WHICH WAS FURTHER COMPROMISED BY A MECHANICAL MALFUNCTION IN THE EQUIPMENT CROSSING THE RUNWAY.",,0,0,DOUGLAS,DC-10,AIR,ORD,CHICAGO O'HARE,FALSE,3,SCHD,UNK,121,None,IMC,AMERICAN AIRLINES,Completed,FALSE,,
DCA88MZ002,INC,15901,1988-02-03T18:14:00Z,NASHVILLE,Tennessee,United States,HZM8802,N569AA,TRUE,DirectorBrief,1991-04-15T04:00:00Z,Minor,0,0,18,,,36.109771,-86.659477,MCDONNELL DOUGLAS,DC-9-83,AIR,BNA,NASHVILLE METRO,FALSE,2,SCHD,UNK,121,Minor,VMC,AMERICAN AIRLINES,Completed,FALSE,,
DEN88FA061,ACC,17349,1988-02-02T22:32:00Z,DURANGO,Colorado,United States,,N5808,FALSE,DirectorBrief,1989-04-25T04:00:00Z,Minor,0,0,2,,,37.269554,-107.880897,CONVAIR,580,AIR,DRO,LA PLATA COUNTY,FALSE,2,SCHD,UNK,121,Substantial,IMC,,Completed,FALSE,,
NYC88LA074,ACC,36089,1988-01-27T23:20:00Z,DECATUR,Michigan,United States,,N262AA,FALSE,DirectorBrief,1989-04-25T04:00:00Z,Serious,0,1,0,,,42.099536,-85.969512,MCDONNELL DOUGLAS,DC-9-82,AIR,,,FALSE,2,SCHD,UNK,121,None,VMC,,Completed,FALSE,,
ATL88LA084,ACC,7700,1988-01-26T01:20:00Z,BLOCK ISLAND,Rhode Island,United States,,N117DL,FALSE,DirectorBrief,1989-03-13T05:00:00Z,Serious,0,1,3,,,0,0,BOEING,767-332,AIR,,,FALSE,2,SCHD,UNK,121,None,VMC,"DELTA AIR LINES, INC.",Completed,FALSE,,
CHI88FA048,ACC,13930,1988-01-19T20:12:00Z,CHICAGO,Illinois,United States,,N306AA,FALSE,DirectorBrief,1989-11-07T05:00:00Z,Serious,0,1,1,,,0,0,BOEING,767-200,AIR,,,FALSE,2,SCHD,UNK,121,None,Unknown,AMERICAN AIRLINES,Completed,FALSE,,
MIA88LA090,ACC,32126,1988-01-19T14:07:00Z,HICKMAN,Kentucky,United States,,N915TW,FALSE,DirectorBrief,1989-06-09T04:00:00Z,Serious,0,1,1,,,36.559268,-89.179206,DOUGLAS,DC-9-82,AIR,,,FALSE,2,SCHD,UNK,121,None,IMC,"TRANS WORLD AIRLINES, INC.",Completed,FALSE,,
CHI88IA045,INC,13984,1988-01-18T20:15:00Z,WATERLOO,Iowa,United States,,N421MQ,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,0,0,AEROSPATIALE,ATR-42,AIR,,,FALSE,2,SCHD,UNK,121,Minor,VMC,SIMMONS AIRLINES,Completed,FALSE,,
MIA88WA085,ACC,32250,1988-01-14T00:40:00Z,BOGOTA,,Colombia,,N707HE,FALSE,None,,None,0,0,0,,,0,0,BOEING,707-330C,AIR,,,FALSE,4,NSCH,,121,Substantial,IMC,"CHALLENGE AIR CARGO, INC.",N/A,FALSE,,
FTW88LA050,ACC,22607,1988-01-10T09:28:00Z,DFW AIRPORT,Texas,United States,,N142AA,FALSE,DirectorBrief,1990-01-31T05:00:00Z,Serious,0,1,0,"UNEXPECTED OPENING OF THE IL DOOR, WHICH CAUGHT THE PASSENGER BETWEEN IT AND THE BULKHEAD AS THE DOOR MOVED INWARD AND UPWARD. A SECONDARY CAUSE WAS THE FAILURE OF THE FLIGHT ATTENDANTS TO FOLLOW COMPANY PROCEDURES REQUIRING THEM TO GUARD ALL ENTRY DOORS DURING THE DEPLANING PROCESS.",,0,0,MCDONNELL DOUGLAS,DC-10,AIR,DFW,DFW,FALSE,3,SCHD,UNK,121,None,VMC,,Completed,FALSE,,
CHI88IA040,INC,13983,1988-01-09T08:15:00Z,MINNEAPOLIS,Minnesota,United States,,N618US,FALSE,DirectorBrief,1990-01-25T05:00:00Z,None,0,0,0,,,44.880184,-93.200286,BOEING,747-251F,AIR,,,FALSE,4,SCHD,UNK,121,None,VMC,NORTHWEST AIRLINES,Completed,FALSE,,
MIA88NA070,ACC,32243,1987-12-28T00:39:00Z,PENSACOLA,Florida,United States,,N8948E,TRUE,None,,Minor,0,0,4,,,30.469459,-87.190269,McDonnell Douglas,DC-9-31,AIR,PNS,PENSACOLA REGIONAL,FALSE,2,SCHD,UNK,121,Substantial,IMC,EASTERN AIR LINES,Completed,FALSE,,
MIA88IA072,INC,32051,1987-12-27T13:05:00Z,MIAMI,Florida,United States,,N54344,FALSE,DirectorBrief,1989-07-10T04:00:00Z,None,0,0,0,,,0,0,BOEING,727-231,AIR,MIA,MIAMI INTERNATIONAL,FALSE,3,SCHD,UNK,121,Minor,VMC,TRANS WORLD AIRLINES,Completed,FALSE,,
DEN88IA043,INC,17391,1987-12-27T12:04:00Z,DENVER,Colorado,United States,,N72830,FALSE,DirectorBrief,1989-07-10T04:00:00Z,None,0,0,0,,,39.759796,-104.920684,MCDONNELL DOUGLAS,MD-80,AIR,DEN,STAPLETON,FALSE,2,SCHD,UNK,121,Minor,IMC,"CONTINENTAL AIRLINES, INC.",Completed,FALSE,,
MIA88LA075,ACC,32117,1987-12-26T12:35:00Z,SAN JUAN,,,,"N705AA, N893AA",FALSE,DirectorBrief,1989-02-24T05:00:00Z,None,0,0,0,,,0,0,"BOEING, BOEING","727-200, 727-223","AIR,AIR",SJU,LUIS MUNIZ MARIN INT'L,"FALSE,FALSE","3,3",SCHD,"UNK,UNK","121,121","Substantial,Minor",VMC,"AMERICAN AIRLINES, INC.,AMERICAN AIRLINES, INC.",Completed,FALSE,,
MKC88FA028,ACC,34476,1987-12-15T22:11:00Z,KANSAS CITY,Missouri,United States,,"N6509V, N8866E",FALSE,DirectorBrief,1989-08-08T04:00:00Z,None,0,0,0,,,39.009014,-94.459419,"AERO COMMANDER, BOEING","680FL, 727-225A","AIR,AIR",MCI,KANSAS CITY INTERNATIONAL,"FALSE,FALSE","2,3",,"UNK,UNK","91,121","Substantial,Minor",VMC,,Completed,FALSE,,
DCA88MA008,ACC,15893,1987-12-07T18:16:00Z,SAN LUIS OBISPO,California,United States,,N350PS,FALSE,DirectorBrief,1989-01-04T05:00:00Z,Fatal,43,0,0,,,37.450706,-122.100906,BRITISH AEROSPACE,BAE-146-200,AIR,,,FALSE,4,SCHD,UNK,121,Destroyed,VMC,,Completed,FALSE,,
BFO88IA012,INC,11381,1987-12-05T15:45:00Z,BALTIMORE,Maryland,United States,,"N924L, N9418N",FALSE,DirectorBrief,1989-07-10T04:00:00Z,None,0,0,0,,,39.170703,-76.669128,"MCDONNELL DOUGLAS, PIPER","DC-9-32, PA-28R","AIR,AIR",BWI,,"FALSE,FALSE","2,1",SCHD,"UNK,PERS","121,091","None,None",VMC,"TWA,RICHARD DREWYER, MD",Completed,FALSE,,
NYC88FA050,ACC,35992,1987-12-05T10:55:00Z,DEPTFORD,New Jersey,United States,,N319AU,TRUE,DirectorBrief,1989-02-24T05:00:00Z,None,0,0,0,,,0,0,BOEING,737-2B7,AIR,PHL,PHILADELPHIA INTL,FALSE,2,SCHD,UNK,121,Substantial,VMC,,Completed,FALSE,,
